node_id,node_index,has_upstream,mean_delta_macro_nse,seed_42_delta_macro_nse,seed_43_delta_macro_nse,seed_44_delta_macro_nse,seed_45_delta_macro_nse,seed_46_delta_macro_nse
40474208,126,False,0.0,0.0,0.0,0.0,0.0,0.0
40474225,127,False,0.0,0.0,0.0,0.0,0.0,0.0
40476999,128,False,0.0,0.0,0.0,0.0,0.0,0.0
40477447,129,False,0.0,0.0,0.0,0.0,0.0,0.0
40477622,130,True,-0.004718571063131094,-0.05584152555093169,0.002912856638431549,0.03359411144629121,-0.02167953969910741,0.017421241849660873
40479406,131,True,0.081089230440557,0.10156299639493227,0.08846493624150753,0.04533658176660538,0.09600647538900375,0.07407516241073608
40480541,132,True,0.09333936274051666,0.01712644100189209,0.05918519198894501,0.09551399946212769,0.11600735783576965,0.17886382341384888
40480992,133,False,0.0,0.0,0.0,0.0,0.0,0.0
40480997,134,False,0.0,0.0,0.0,0.0,0.0,0.0
40481285,135,True,-0.008833809942007064,-0.8580384664237499,0.3045631945133209,0.3996337652206421,0.4679393172264099,-0.3582668602466583
40482280,136,True,0.19195588082075118,0.13978540897369385,0.29771849513053894,0.034634269773960114,0.32377104461193085,0.1638701856136322
40483618,137,False,0.0,0.0,0.0,0.0,0.0,0.0
40483627,138,False,0.0,0.0,0.0,0.0,0.0,0.0
40483630,139,True,0.017002928908914326,0.04898979142308235,0.02784014120697975,-0.017875552643090487,0.02651524543762207,-0.00045498088002204895
40483898,140,True,0.0029542237520217896,0.00924721360206604,-0.0012321770191192627,0.0025197118520736694,-0.002732694149017334,0.006969064474105835
40484033,141,True,-0.018845129013061523,-1.324007511138916,-0.9801585674285889,-0.6476970911026001,1.4731489419937134,1.384488582611084
40486278,142,False,0.0,0.0,0.0,0.0,0.0,0.0
40486636,143,True,1.0135713577270509,0.8398144245147705,-1.7671363353729248,0.5238969326019287,3.2803094387054443,2.190972328186035
40487102,144,False,0.0,0.0,0.0,0.0,0.0,0.0
40487411,145,False,0.0,0.0,0.0,0.0,0.0,0.0
40489269,146,False,0.0,0.0,0.0,0.0,0.0,0.0
40489415,147,False,0.0,0.0,0.0,0.0,0.0,0.0
40489548,148,False,0.0,0.0,0.0,0.0,0.0,0.0
40489701,149,True,-0.0718689203262329,0.10378167033195496,-0.4095657765865326,-0.004010438919067383,0.06579577922821045,-0.11534583568572998
40490097,150,False,0.0,0.0,0.0,0.0,0.0,0.0
40490760,151,True,-0.0016798794269561768,0.024075448513031006,-0.0069844722747802734,-0.0027331411838531494,-0.0046697258949279785,-0.01808750629425049
40490928,152,False,0.0,0.0,0.0,0.0,0.0,0.0
40491220,153,False,0.0,0.0,0.0,0.0,0.0,0.0
40491368,154,True,0.024611170589923858,-0.008777305483818054,0.029984325170516968,0.007195472717285156,0.00026895105838775635,0.09438440948724747
40491384,155,False,0.0,0.0,0.0,0.0,0.0,0.0
40492016,156,True,-0.8067220538854599,-2.140869379043579,-0.8342223167419434,0.022770792245864868,-0.07478220760822296,-1.006507158279419
